username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
realDonaldTrump;09.08.17 14:03;25432;115717;...Hopefully we will never have to use this power, but there will never be a time that we are not the most powerful nation in the world!;;;;8,95E+17;https://twitter.com/realDonaldTrump/status/895254168570605568
realDonaldTrump;09.08.17 13:56;21447;94218;My first order as President was to renovate and modernize our nuclear arsenal. It is now far stronger and more powerful than ever before....;;;;8,95E+17;https://twitter.com/realDonaldTrump/status/895252459152711680
realDonaldTrump;09.08.17 03:16;10863;59106;Senator Luther Strange has done a great job representing the people of the Great State of Alabama. He has my complete and total endorsement!;;;;8,95E+17;https://twitter.com/realDonaldTrump/status/895091395379245056
realDonaldTrump;08.08.17 20:10;21340;97518;After 200 days, rarely has any Administration achieved what we have achieved..not even close! Don't believe the Fake News Suppression Polls!;;;;8,95E+17;https://twitter.com/realDonaldTrump/status/894984126582972416
realDonaldTrump;08.08.17 20:00;19924;74517;E-mails show that the AmazonWashingtonPost and the FailingNewYorkTimes were reluctant to cover the Clinton/Lynch secret meeting in plane.;;;;8,95E+17;https://twitter.com/realDonaldTrump/status/894981661926068228
realDonaldTrump;08.08.17 13:17;20256;96897;After many years of failure,countries are coming together to finally address the dangers posed by North Korea. We must be tough & decisive!;;;;8,95E+17;https://twitter.com/realDonaldTrump/status/894880193839497216
realDonaldTrump;08.08.17 13:11;12232;63754;I will be holding a major briefing on the Opioid crisis, a major problem for our country, today at 3:00 P.M. in Bedminster, N.J.;;;;8,95E+17;https://twitter.com/realDonaldTrump/status/894878812063846400
realDonaldTrump;07.08.17 22:48;24970;100805;I think Senator Blumenthal should take a nice long vacation in Vietnam, where he lied about his service, so he can at least say he was there;;;;8,95E+17;https://twitter.com/realDonaldTrump/status/894661651760377856
realDonaldTrump;07.08.17 22:39;14537;71532;How much longer will the failing nytimes, with its big losses and massive unfunded liability (and non-existent sources), remain in business?;;;;8,95E+17;https://twitter.com/realDonaldTrump/status/894659355324424192
realDonaldTrump;07.08.17 22:15;17037;74773;The Fake News Media will not talk about the importance of the United Nations Security Council's 15-0 vote in favor of sanctions on N. Korea!;;;;8,95E+17;https://twitter.com/realDonaldTrump/status/894653195112378368
realDonaldTrump;07.08.17 20:03;13202;67453;On #PurpleHeartDay I thank all the brave men and women who have sacrificed in battle for this GREAT NATION! #USA pic.twitter.com/QmfdLSLp6p;;;#PurpleHeartDay #USA;8,95E+17;https://twitter.com/realDonaldTrump/status/894620077634592769
realDonaldTrump;07.08.17 14:01;14322;64687;...conquests, how brave he was, and it was all a lie. He cried like a baby and begged for forgiveness like a child. Now he judges collusion?;;;;8,95E+17;https://twitter.com/realDonaldTrump/status/894528885701971970
realDonaldTrump;07.08.17 13:52;16298;68128;Never in U.S.history has anyone lied or defrauded voters like Senator Richard Blumenthal. He told stories about his Vietnam battles and....;;;;8,95E+17;https://twitter.com/realDonaldTrump/status/894526670836781056
realDonaldTrump;07.08.17 13:47;17277;69653;Interesting to watch Senator Richard Blumenthal of Connecticut talking about hoax Russian collusion when he was a phony Vietnam con artist!;;;;8,95E+17;https://twitter.com/realDonaldTrump/status/894525428236464128
realDonaldTrump;07.08.17 13:32;10963;58335;Working hard from New Jersey while White House goes through long planned renovation. Going to New York next week for more meetings.;;;;8,95E+17;https://twitter.com/realDonaldTrump/status/894521737534197762
realDonaldTrump;07.08.17 13:18;14552;64802;Hard to believe that with 24/7 #Fake News on CNN, ABC, NBC, CBS, NYTIMES & WAPO, the Trump base is getting stronger!;;;#Fake;8,95E+17;https://twitter.com/realDonaldTrump/status/894518002795900928
realDonaldTrump;07.08.17 13:09;12068;61031;... Supreme Court pick, economic enthusiasm, deregulation & so much more have driven the Trump base even closer together. Will never change!;;;;8,95E+17;https://twitter.com/realDonaldTrump/status/894515865802223616
realDonaldTrump;07.08.17 13:04;9975;52346;...and West Virginia. The fact is the Fake News Russian collusion story, record Stock Market, border security, military strength, jobs.....;;;;8,95E+17;https://twitter.com/realDonaldTrump/status/894514535062790144
realDonaldTrump;07.08.17 12:58;16244;79441;The Trump base is far bigger & stronger than ever before (despite some phony Fake News polling). Look at rallies in Penn, Iowa, Ohio.......;;;;8,95E+17;https://twitter.com/realDonaldTrump/status/894512983384129536
realDonaldTrump;07.08.17 12:38;11149;56773;The failing @nytimes , which has made every wrong prediction about me including my big election win (apologized), is totally inept!;;#NAME?;;8,95E+17;https://twitter.com/realDonaldTrump/status/894508048844279809
realDonaldTrump;07.08.17 03:22;17158;88639;Just completed call with President Moon of South Korea. Very happy and impressed with 15-0 United Nations vote on North Korea sanctions.;;;;8,94E+17;https://twitter.com/realDonaldTrump/status/894368024765059073
realDonaldTrump;07.08.17 03:18;19245;83689;The Fake News refuses to report the success of the first 6 months: S.C., surging economy & jobs,border & military security,ISIS & MS-13 etc.;;;;8,94E+17;https://twitter.com/realDonaldTrump/status/894367017054208001
realDonaldTrump;06.08.17 15:15;29007;100820;MAKE AMERICA GREAT AGAIN! pic.twitter.com/g4ELhh9joH;;;;8,94E+17;https://twitter.com/realDonaldTrump/status/894185208924262401
realDonaldTrump;06.08.17 01:14;15349;73901;United Nations Resolution is the single largest economic sanctions package ever on North Korea. Over one billion dollars in cost to N.K.;;;;8,94E+17;https://twitter.com/realDonaldTrump/status/893973466508079104
realDonaldTrump;06.08.17 00:58;18712;91581;After many years of LEAKS going on in Washington, it is great to see the A.G. taking action! For National Security, the tougher the better!;;;;8,94E+17;https://twitter.com/realDonaldTrump/status/893969438139191296
realDonaldTrump;06.08.17 00:44;21601;97071;The United Nations Security Council just voted 15-0 to sanction North Korea. China and Russia voted with us. Very big financial impact!;;;;8,94E+17;https://twitter.com/realDonaldTrump/status/893965986566733824
realDonaldTrump;06.08.17 00:36;16736;77646;Working in Bedminster, N.J., as long planned construction is being done at the White House. This is not a vacation - meetings and calls!;;;;8,94E+17;https://twitter.com/realDonaldTrump/status/893964041630212098
realDonaldTrump;06.08.17 00:12;12257;55937;"Under Trump, gains against #ISIS have dramatically accelerated"" https://www. washingtonpost.com/world/national -security/under-trump-gains-against-isis-have-dramatically-accelerated/2017/08/04/8ad29d40-7958-11e7-8f39-eeb7d3a2d304_story.html?utm_term=.36a5f1e5d94f …""";;;#ISIS;8,94E+17;https://twitter.com/realDonaldTrump/status/893957896190533632
realDonaldTrump;05.08.17 18:00;20123;81146;Prosperity is coming back to our shores because we are putting America WORKERS and FAMILIES first. #AmericaFirst pic.twitter.com/4kTc6Om308;;;#AmericaFirst;8,94E+17;https://twitter.com/realDonaldTrump/status/893864420539068417
realDonaldTrump;04.08.17 23:38;8565;44115;Great work being done by @FEMA @DHSgov w/state & local leaders to prepare for hurricane season. Preparedness is an investment in our future! pic.twitter.com/e4rbchY3zM;;#NAME?;;8,94E+17;https://twitter.com/realDonaldTrump/status/893587008312016896
realDonaldTrump;04.08.17 17:48;12128;56729;No matter the mission, the brave men & women of our @USCG proudly answer the call to serve 24/7/365. THANK YOU and HAPPY BIRTHDAY! #CG227 pic.twitter.com/GY555t0vzN;;#NAME?;#CG227;8,93E+17;https://twitter.com/realDonaldTrump/status/893498883090907137
realDonaldTrump;04.08.17 14:45;16168;79639;Excellent Jobs Numbers just released - and I have only just begun. Many job stifling regulations continue to fall. Movement back to USA!;;;;8,93E+17;https://twitter.com/realDonaldTrump/status/893452922427715584
realDonaldTrump;04.08.17 12:35;14419;74357;West Virginia was incredible last night. Crowds and enthusiasm were beyond, GDP at 3%, wow!Dem Governor became a Republican last night.;;;;8,93E+17;https://twitter.com/realDonaldTrump/status/893420123641479168
realDonaldTrump;04.08.17 12:26;12533;66782;"Consumer confidence is at a 16 year high....and for good reason. Much more regulation busting"" to come. Working hard on tax cuts & reform!""";;;;8,93E+17;https://twitter.com/realDonaldTrump/status/893417795614121985
realDonaldTrump;04.08.17 12:21;9426;53225;....and don't forget that Foxconn will be spending up to 10 billion dollars on a top of the line plant/plants in Wisconsin.;;;;8,93E+17;https://twitter.com/realDonaldTrump/status/893416615504748544
realDonaldTrump;04.08.17 12:02;22148;104576;Toyota & Mazda to build a new $1.6B plant here in the U.S.A. and create 4K new American jobs. A great investment in American manufacturing!;;;;8,93E+17;https://twitter.com/realDonaldTrump/status/893411790868160514
realDonaldTrump;04.08.17 06:19;13306;60453;Thank you West Virginia! All across the country, Americans of every kind are coming together w/one simple goal: to MAKE AMERICA GREAT AGAIN! pic.twitter.com/thRh7htVbH;;;;8,93E+17;https://twitter.com/realDonaldTrump/status/893325503020642305
realDonaldTrump;04.08.17 00:52;8928;56761;Just arrived in West Virginia for a MAKE AMERICA GREAT AGAIN rally in Huntington at 7:00pmE. Massive crowd expected - tune in! #MAGA;;;#MAGA;8,93E+17;https://twitter.com/realDonaldTrump/status/893243147580473344
realDonaldTrump;03.08.17 21:07;9904;42862;Our GREAT VETERANS can now connect w/ their VA healthcare team from anywhere, using #VAVideoConnect - available at: http:// mobile.va.gov/appstore . pic.twitter.com/Dmq4htSps9;;;#VAVideoConnect;8,93E+17;https://twitter.com/realDonaldTrump/status/893186623193718784
realDonaldTrump;03.08.17 20:03;13775;62156;Today, I announced another historic breakthrough for the VA. We are working tirelessly to keep our promises to our GREAT VETERANS! #USA pic.twitter.com/LexSINeM1J;;;#USA;8,93E+17;https://twitter.com/realDonaldTrump/status/893170489820151808
realDonaldTrump;03.08.17 18:04;7971;38928;See you tonight Huntington, West Virginia! #MakeAmericaGreatAgain Tickets: http://www. DonaldJ.Trump.com pic.twitter.com/obtDsdV94t;;;#MakeAmericaGreatAgain;8,93E+17;https://twitter.com/realDonaldTrump/status/893140445294940160
realDonaldTrump;03.08.17 14:18;24640;80005;Our relationship with Russia is at an all-time & very dangerous low. You can thank Congress, the same people that can't even give us HCare!;;;;8,93E+17;https://twitter.com/realDonaldTrump/status/893083735633129472
realDonaldTrump;03.08.17 14:12;16587;89129;I am continuing to get rid of costly and unnecessary regulations. Much work left to do but effect will be great! Business & jobs will grow.;;;;8,93E+17;https://twitter.com/realDonaldTrump/status/893082107081244672
realDonaldTrump;03.08.17 14:08;13818;72831;Business is looking better than ever with business enthusiasm at record levels. Stock Market at an all-time high. That doesn't just happen!;;;;8,93E+17;https://twitter.com/realDonaldTrump/status/893081237082001409
realDonaldTrump;03.08.17 03:29;27470;120994;I love the White House, one of the most beautiful buildings (homes) I have ever seen. But Fake News said I called it a dump - TOTALLY UNTRUE;;;;8,93E+17;https://twitter.com/realDonaldTrump/status/892920397162848257
realDonaldTrump;02.08.17 20:29;16905;68598;I campaigned on creating a merit-based immigration system that protects U.S. workers & taxpayers. Watch: http:// 45.wh.gov/tWHYU1 #RAISEAct pic.twitter.com/zCFK5OfYnB;;;#RAISEAct;8,93E+17;https://twitter.com/realDonaldTrump/status/892814520942460928
realDonaldTrump;02.08.17 18:22;10306;49093;"Why the Rust Belt just gave Donald Trump a hero's welcome"" http:// nypost.com/2017/07/25/why -the-rust-belt-just-gave-donald-trump-a-heros-welcome/ …""";;;;8,93E+17;https://twitter.com/realDonaldTrump/status/892782712322437120
realDonaldTrump;02.08.17 16:09;14245;73008;It was my great honor to pay tribute to a VET who went above & beyond the call of duty to PROTECT our COMRADES, our COUNTRY, & OUR FREEDOM! pic.twitter.com/YS6y1WR30G;;;;8,93E+17;https://twitter.com/realDonaldTrump/status/892749228291874816
realDonaldTrump;02.08.17 15:38;9714;45724;Small business owners are the DREAMERS & INNOVATORS who are powering us into the future! Read more and watch here: http:// 45.wh.gov/WDsEwH pic.twitter.com/TJn5x6HrFG;;;;8,93E+17;https://twitter.com/realDonaldTrump/status/892741272259133441
realDonaldTrump;01.08.17 15:55;28159;122989;Only the Fake News Media and Trump enemies want me to stop using Social Media (110 million people). Only way for me to get the truth out!;;;;8,92E+17;https://twitter.com/realDonaldTrump/status/892383242535481344
realDonaldTrump;01.08.17 15:03;14231;70152;"Corporations have NEVER made as much money as they are making now."" Thank you Stuart Varney @foxandfriends Jobs are starting to roar,watch!""";;#NAME?;;8,92E+17;https://twitter.com/realDonaldTrump/status/892370324616089600
realDonaldTrump;01.08.17 14:49;19633;94800;Stock Market could hit all-time high (again) 22,000 today. Was 18,000 only 6 months ago on Election Day. Mainstream media seldom mentions!;;;;8,92E+17;https://twitter.com/realDonaldTrump/status/892366646542782464
realDonaldTrump;01.08.17 00:19;20868;106744;A great day at the White House!;;;;8,92E+17;https://twitter.com/realDonaldTrump/status/892147656319004672
realDonaldTrump;31.07.17 14:28;25693;111529;Highest Stock Market EVER, best economic numbers in years, unemployment lowest in 17 years, wages raising, border secure, S.C.: No WH chaos!;;;;8,92E+17;https://twitter.com/realDonaldTrump/status/891998881009061888
realDonaldTrump;31.07.17 14:16;29984;115696;If ObamaCare is hurting people, & it is, why shouldn't it hurt the insurance companies & why should Congress not be paying what public pays?;;;;8,92E+17;https://twitter.com/realDonaldTrump/status/891996053611917312
